timestamp,amount,location,hour,avg_amount_last_10,num_tx_last_7h,time_since_last_tx,home_location_match,fraud
2026-03-16 09:59:31.305617,55.78,NY,17,55.95,0,18.55,1,0
2026-03-17 02:58:01.474044,33.87,TX,18,55.14,0,16.98,0,0
2026-03-17 03:45:16.198919,52.34,NY,13,52.6,1,0.79,1,0
2026-03-17 07:27:42.228458,47.92,NY,18,52.07,2,3.71,1,0
2026-03-17 11:45:51.284730,44.21,NY,18,52.61,1,4.3,1,0
2026-03-18 08:29:45.320010,51.94,CA,19,52.04,0,20.73,0,0
2026-03-18 14:08:42.630131,39.17,NY,14,52.07,1,5.65,1,0
2026-03-19 01:38:27.110204,52.25,NY,15,48.71,0,11.5,1,0
2026-03-19 22:46:22.106872,252.03,CA,5,47.38,0,21.13,0,1
2026-03-20 18:19:37.513105,38.11,NY,13,68.59,0,19.55,1,0
2026-03-20 21:44:43.158860,39.84,NY,13,66.76,1,3.42,1,0
2026-03-20 22:24:34.027198,49.88,NY,17,65.17,2,0.66,1,0
2026-03-21 03:55:59.275693,337.84,FL,6,66.77,2,5.52,0,1
2026-03-21 12:05:28.198156,60.65,NY,19,95.32,0,8.16,1,0
2026-03-21 21:22:19.975109,56.95,NY,18,96.59,0,9.28,1,0
2026-03-22 08:39:14.627285,54.29,NY,21,97.87,0,11.28,1,0
2026-03-23 03:10:39.761135,70.07,TX,20,98.1,0,18.52,0,0
2026-03-23 20:58:46.248442,44.97,NY,19,101.19,0,17.8,1,0
2026-03-24 19:42:06.911122,42.47,NY,15,100.46,0,22.72,1,0
2026-03-25 15:25:38.340723,47.33,NY,13,79.51,0,19.73,1,0
2026-03-26 08:10:54.835170,45.99,NY,17,80.43,0,16.75,1,0
2026-03-26 22:51:29.599551,58.4,NY,9,81.04,0,14.68,1,0
2026-03-27 09:04:17.835373,49.14,NY,17,81.9,0,10.21,1,0
2026-03-27 11:36:20.571337,65.75,NY,11,53.03,1,2.53,1,0
2026-03-27 16:26:35.203075,52.97,NY,10,53.54,1,4.84,1,0
2026-03-28 09:22:29.811966,38.3,NY,12,53.14,0,16.93,1,0
2026-03-28 23:11:46.863238,20.18,NY,16,51.54,0,13.82,1,0
2026-03-29 11:26:48.864861,55.76,NY,22,46.55,0,12.25,1,0
2026-03-29 20:05:01.205096,40.78,NY,21,47.63,0,8.64,1,0
2026-03-30 01:58:56.109781,48.96,NY,16,47.46,1,5.9,1,0
2026-03-31 01:23:21.112577,65.66,NY,8,47.62,0,23.41,1,0
2026-03-31 05:50:23.851705,50.2,NY,9,49.59,1,4.45,1,0
2026-03-31 21:44:06.985728,257.03,TX,4,48.77,0,15.9,0,1
2026-04-01 11:47:57.415825,48.94,NY,17,69.56,0,14.06,1,0
2026-04-02 04:52:09.133280,62.91,NY,11,67.88,0,17.07,1,0
2026-04-02 07:58:59.897354,54.51,NY,16,68.87,1,3.11,1,0
2026-04-02 10:35:37.201193,31.8,NY,15,70.49,2,2.61,1,0
2026-04-03 03:16:33.827851,46.46,NY,15,71.65,0,16.68,1,0
2026-04-03 10:01:39.989871,54.75,NY,9,70.72,1,6.75,1,0
2026-04-04 04:14:27.290092,53.68,NY,19,72.12,0,18.21,1,0
2026-04-04 13:46:15.837140,58.28,NY,22,72.59,0,9.53,1,0
2026-04-05 03:05:14.711805,52.78,NY,9,71.86,0,13.32,1,0
2026-04-05 04:59:37.768778,39.36,NY,17,72.11,1,1.91,1,0
2026-04-05 09:01:41.930062,34.77,NY,11,50.35,2,4.03,1,0
2026-04-06 08:38:32.115942,53.44,NY,11,48.93,0,23.61,1,0
2026-04-06 17:54:07.636885,50.04,CA,14,47.98,0,9.26,0,0
2026-04-07 15:40:00.564305,35.12,FL,8,47.54,0,21.76,0,0
2026-04-08 09:46:03.483328,58.88,NY,10,47.87,0,18.1,1,0
2026-04-09 09:24:51.276869,24.99,NY,9,49.11,0,23.65,1,0
2026-04-09 14:30:50.973658,43.68,NY,10,46.13,1,5.1,1,0
2026-04-10 04:54:06.628739,26.87,NY,22,45.13,0,14.39,1,0
2026-04-10 10:53:57.310166,79.14,NY,9,41.99,1,6.0,1,0
2026-04-10 12:18:41.443936,39.84,NY,17,44.63,1,1.41,1,0
2026-04-10 18:01:22.212783,54.61,NY,20,44.68,1,5.71,1,0
2026-04-11 15:15:08.936319,33.47,NY,8,46.66,0,21.23,1,0
2026-04-12 01:44:44.606082,56.08,CA,22,44.66,0,10.49,0,0
2026-04-12 04:57:16.956018,55.35,NY,8,45.27,1,3.21,1,0
2026-04-13 03:48:49.084346,55.05,NY,11,47.29,0,22.86,1,0
2026-04-13 09:03:12.296220,67.89,NY,18,46.91,1,5.24,1,0
2026-04-14 06:03:55.047359,42.21,TX,16,51.2,0,21.01,0,0
2026-04-15 02:52:49.648262,42.48,TX,11,51.05,0,20.82,0,0
2026-04-16 02:04:51.397736,39.16,NY,10,52.61,0,23.2,1,0
2026-04-17 00:21:59.927022,44.7,NY,19,48.61,0,22.29,1,0
2026-04-17 05:49:05.773788,272.44,FL,4,49.1,1,5.45,0,1
2026-04-17 18:11:07.468854,55.53,NY,18,70.88,0,12.37,1,0
2026-04-18 12:07:18.443798,50.11,NY,16,73.09,0,17.94,1,0
2026-04-19 05:19:07.967308,43.57,NY,14,72.49,0,17.2,1,0
2026-04-20 00:23:45.258203,37.7,NY,17,71.31,0,19.08,1,0
2026-04-20 13:13:58.303231,52.77,NY,13,69.58,0,12.84,1,0
2026-04-21 10:18:23.341912,67.26,NY,22,68.07,0,21.07,1,0
2026-04-21 13:15:18.942873,65.55,NY,11,70.57,1,2.95,1,0
2026-04-21 13:55:41.806249,54.65,NY,12,72.88,2,0.67,1,0
2026-04-22 03:28:10.937205,49.13,NY,22,74.43,0,13.54,1,0
2026-04-22 17:44:50.431821,51.17,FL,15,74.87,0,14.28,0,0
2026-04-23 05:29:23.958552,56.78,NY,13,52.74,0,11.74,1,0
2026-04-23 13:58:11.265060,34.17,NY,21,52.87,0,8.48,1,0
2026-04-24 08:22:33.059807,37.02,NY,16,51.28,0,18.41,1,0
2026-04-24 23:50:59.755108,41.64,NY,13,50.62,0,15.47,1,0
2026-04-25 03:00:09.811697,42.09,NY,11,51.01,1,3.15,1,0
2026-04-25 23:37:29.660215,47.17,NY,11,49.95,0,20.62,1,0
2026-04-26 05:59:55.218927,41.62,NY,9,47.94,1,6.37,1,0
2026-04-27 05:41:34.842086,35.84,IL,20,45.54,0,23.69,0,0
2026-04-27 09:59:03.271697,34.63,NY,12,43.66,1,4.29,1,0
2026-04-27 14:01:08.312275,31.52,NY,12,42.21,1,4.03,1,0
2026-04-28 05:25:12.213167,46.86,NY,12,40.25,0,15.4,1,0
2026-04-28 11:05:13.770890,60.31,FL,8,39.26,1,5.67,0,0
2026-04-29 07:51:30.884464,48.76,NY,11,41.87,0,20.77,1,0
2026-04-29 13:16:11.516933,58.24,NY,9,43.04,1,5.41,1,0
2026-04-30 10:27:45.413548,45.97,NY,18,44.7,0,21.19,1,0
2026-04-30 16:54:51.896980,44.72,NY,12,45.09,1,6.45,1,0
2026-05-01 00:29:07.992318,34.21,NY,13,44.85,0,7.57,1,0
2026-05-01 18:33:17.502292,35.37,NY,19,44.11,0,18.07,1,0
2026-05-02 10:58:12.051831,35.52,FL,18,44.06,0,16.42,0,0
2026-05-02 16:01:59.962608,54.65,NY,12,44.15,1,5.06,1,0
2026-05-02 18:40:28.212975,76.57,NY,11,46.46,1,2.64,1,0
2026-05-03 13:02:49.335398,51.78,NY,8,49.43,0,18.37,1,0
2026-05-03 18:43:20.805221,51.45,TX,18,48.58,1,5.68,0,0
2026-05-04 13:39:12.006565,50.53,NY,14,48.85,0,18.93,1,0
2026-05-04 16:48:34.805962,54.29,NY,20,48.08,1,3.16,1,0
2026-05-04 21:36:16.045822,41.86,NY,17,48.91,1,4.79,1,0
2026-05-05 18:17:54.519670,43.89,NY,19,48.62,0,20.69,1,0
2026-05-06 05:46:01.937917,62.21,NY,22,49.59,0,11.47,1,0
2026-05-06 12:39:27.339200,70.06,NY,19,52.28,1,6.89,1,0
2026-05-06 22:01:05.208270,48.67,NY,10,55.73,0,9.36,1,0
2026-05-07 15:40:39.464346,45.23,NY,11,55.13,0,17.66,1,0
2026-05-07 17:48:28.635588,71.42,NY,17,52.0,1,2.13,1,0
2026-05-08 11:48:52.296027,58.33,NY,20,53.96,0,18.01,1,0
2026-05-09 00:30:28.457326,45.28,NY,19,54.65,0,12.69,1,0
2026-05-09 08:35:50.580595,25.05,NY,19,54.12,0,8.09,1,0
2026-05-10 05:10:34.013960,56.61,NY,13,51.2,0,20.58,1,0
2026-05-10 09:00:34.932182,61.73,NY,19,52.68,1,3.83,1,0
2026-05-11 08:45:31.497782,43.11,NY,11,54.46,0,23.75,1,0
2026-05-12 08:11:24.629814,48.91,NY,8,52.55,0,23.43,1,0
2026-05-12 13:02:15.739215,54.62,NY,20,50.43,1,4.85,1,0
2026-05-12 17:28:34.027227,48.89,NY,16,51.03,1,4.44,1,0
2026-05-13 11:03:32.827618,54.44,NY,14,51.4,0,17.58,1,0
2026-05-13 22:37:08.159111,53.89,NY,10,49.7,0,11.56,1,0
2026-05-14 18:43:57.001272,54.62,NY,20,49.25,0,20.11,1,0
2026-05-15 04:28:00.387886,62.52,NY,8,50.19,0,9.73,1,0
2026-05-15 16:29:36.772322,58.57,NY,13,53.93,0,12.03,1,0
2026-05-16 00:20:48.426991,45.24,NY,14,54.13,0,7.85,1,0
2026-05-16 08:58:27.378961,32.58,IL,22,52.48,0,8.63,0,0
2026-05-17 01:39:34.019176,48.46,NY,8,51.43,0,16.69,1,0
2026-05-17 14:16:58.152221,57.98,NY,15,51.38,0,12.62,1,0
2026-05-18 09:24:13.814714,42.56,NY,11,51.72,0,19.12,1,0
2026-05-18 16:01:08.558965,53.61,NY,20,51.09,1,6.62,1,0
2026-05-19 03:16:11.028862,58.38,NY,8,51.0,0,11.25,1,0
2026-05-19 19:29:43.279387,60.03,NY,20,51.45,0,16.23,1,0
2026-05-20 18:23:11.936377,49.06,NY,19,51.99,0,22.89,1,0
2026-05-21 06:30:31.118536,41.23,NY,21,50.65,0,12.12,1,0
2026-05-21 07:24:19.989742,48.17,NY,15,48.91,1,0.9,1,0
2026-05-22 03:52:58.349869,38.97,NY,20,49.21,0,20.48,1,0
2026-05-22 14:08:27.347731,55.37,NY,16,49.85,0,10.26,1,0
2026-05-23 12:48:05.789574,41.61,NY,16,50.54,0,22.66,1,0
2026-05-24 04:28:36.655609,51.92,NY,9,48.9,0,15.68,1,0
2026-05-25 03:09:08.373517,40.47,NY,19,49.84,0,22.68,1,0
2026-05-25 16:55:24.793218,54.58,NY,20,48.52,0,13.77,1,0
2026-05-25 18:30:15.835924,58.47,NY,18,48.14,1,1.58,1,0
2026-05-26 17:19:03.101948,55.88,NY,19,47.98,0,22.81,1,0
2026-05-27 08:23:16.792604,38.32,NY,12,48.67,0,15.07,1,0
2026-05-27 13:45:21.658480,63.14,NY,16,48.38,1,5.37,1,0
2026-05-28 04:05:54.654289,49.71,IL,8,49.87,0,14.34,0,0
2026-05-29 02:25:05.638150,56.32,NY,17,50.95,0,22.32,1,0
2026-05-29 12:38:31.739245,54.36,NY,22,51.04,0,10.22,1,0
2026-05-30 11:45:36.043818,47.98,NY,19,52.32,0,23.12,1,0
2026-05-30 19:02:45.742576,56.13,NY,21,51.92,0,7.29,1,0
2026-05-31 05:15:43.961798,31.82,NY,14,53.49,0,10.22,1,0
2026-05-31 11:50:39.067054,50.8,NY,20,51.21,1,6.58,1,0
2026-05-31 19:40:14.200440,41.12,NY,13,50.45,0,7.83,1,0
2026-06-01 00:34:57.734807,58.51,NY,14,48.97,1,4.91,1,0
2026-06-01 12:52:32.782083,58.87,NY,20,50.99,0,12.29,1,0
2026-06-02 08:05:41.341750,45.38,NY,13,50.56,0,19.22,1,0
2026-06-02 17:55:58.346260,45.93,NY,17,50.13,0,9.84,1,0
2026-06-03 16:53:43.500768,41.06,NY,13,49.09,0,22.96,1,0
2026-06-04 08:21:04.232277,44.98,NY,21,47.76,0,15.46,1,0
2026-06-04 13:20:46.837363,44.83,NY,8,47.46,1,5.0,1,0
2026-06-05 10:52:18.770803,42.02,NY,12,46.33,0,21.53,1,0
2026-06-06 10:33:36.637151,46.95,NY,12,47.35,0,23.69,1,0
2026-06-06 18:40:42.778006,49.6,NY,8,46.96,0,8.12,1,0
2026-06-06 22:19:49.170125,54.97,NY,20,47.81,1,3.65,1,0
2026-06-07 12:41:51.917620,43.7,NY,16,47.46,0,14.37,1,0
2026-06-08 05:41:49.383082,52.86,NY,19,45.94,0,17.0,1,0
2026-06-08 08:29:52.998683,52.81,NY,19,46.69,1,2.8,1,0
2026-06-08 12:48:19.263177,67.32,NY,12,47.38,1,4.31,1,0
2026-06-09 09:49:42.229714,44.7,NY,17,50.0,0,21.02,1,0
2026-06-09 20:18:41.190553,47.27,NY,8,49.98,0,10.48,1,0
2026-06-10 12:51:35.692496,32.88,NY,14,50.22,0,16.55,1,0
2026-06-11 03:35:09.829024,43.75,NY,13,49.31,0,14.73,1,0
2026-06-11 11:22:34.850429,58.46,NY,18,48.99,0,7.79,1,0
2026-06-12 10:32:18.248318,47.07,NY,19,49.87,0,23.16,1,0
2026-06-12 12:08:53.566425,49.91,NY,14,49.08,1,1.61,1,0
2026-06-13 10:01:39.542036,29.66,NY,20,49.7,0,21.88,1,0
2026-06-13 16:17:16.184487,53.99,NY,10,47.38,1,6.26,1,0
2026-06-14 10:13:01.936843,64.09,NY,16,47.5,0,17.93,1,0
2026-06-15 01:43:47.348255,47.57,NY,21,47.18,0,15.51,1,0
2026-06-15 11:27:48.283583,38.89,NY,9,47.46,0,9.73,1,0
2026-06-16 09:43:30.294274,57.57,NY,22,46.63,0,22.26,1,0
2026-06-16 20:44:28.447159,51.69,NY,16,49.1,0,11.02,1,0
2026-06-17 12:27:15.995150,45.72,NY,11,49.89,0,15.71,1,0
2026-06-17 19:32:51.892962,43.93,NY,18,48.62,0,7.09,1,0
2026-06-18 13:25:28.812758,28.64,NY,9,48.3,0,17.88,1,0
2026-06-19 08:35:24.641928,52.06,TX,12,46.18,0,19.17,0,0
2026-06-20 00:42:45.211694,48.73,NY,15,48.42,0,16.12,1,0
2026-06-20 21:45:18.469144,45.12,NY,10,47.89,0,21.04,1,0
2026-06-21 13:44:05.867016,56.8,NY,12,45.99,0,15.98,1,0
2026-06-22 10:24:00.401333,59.13,NY,13,46.92,0,20.67,1,0
2026-06-23 05:43:12.917912,30.11,NY,12,48.94,0,19.32,1,0
2026-06-23 21:46:19.817445,54.94,NY,21,46.19,0,16.05,1,0
2026-06-24 16:45:29.295738,60.39,NY,22,46.52,0,18.99,1,0
2026-06-24 17:56:59.812797,42.56,NY,14,47.98,1,1.19,1,0
2026-06-24 21:47:33.240553,62.6,NY,21,47.85,2,3.84,1,0
2026-06-25 19:35:28.305949,48.33,NY,21,51.24,0,21.8,1,0
2026-06-25 23:37:14.866198,55.32,NY,21,50.87,1,4.03,1,0
2026-06-26 15:48:00.964651,46.1,NY,12,51.53,0,16.18,1,0
2026-06-26 21:10:53.315470,59.84,NY,9,51.63,1,5.38,1,0
2026-06-27 02:13:29.290174,49.27,NY,10,51.93,1,5.04,1,0
2026-06-27 21:35:50.864091,44.75,NY,15,50.95,0,19.37,1,0
2026-06-28 11:37:33.387124,62.31,NY,19,52.41,0,14.03,1,0
2026-06-29 07:35:37.874082,176.7,IL,6,53.15,0,19.97,0,1
2026-06-30 06:30:56.097198,61.43,NY,11,64.78,0,22.92,1,0
2026-06-30 17:03:13.761820,41.66,NY,16,66.66,0,10.54,1,0
2026-06-30 21:35:59.195507,46.86,NY,14,64.57,1,4.55,1,0
2026-07-01 01:09:41.563139,53.2,NY,9,64.42,1,3.56,1,0
2026-07-01 10:25:10.476955,43.27,NY,12,64.21,0,9.26,1,0
2026-07-02 06:46:21.404711,60.97,NY,17,63.93,0,20.35,1,0
2026-07-02 18:16:12.644306,53.96,NY,13,64.04,0,11.5,1,0
2026-07-02 20:29:34.598495,52.26,NY,16,64.51,1,2.22,1,0
2026-07-02 21:41:04.305932,30.44,NY,15,65.26,2,1.19,1,0
2026-07-03 07:56:13.302315,46.97,NY,18,62.08,0,10.25,1,0
2026-07-04 04:30:11.674409,53.72,NY,21,49.1,0,20.57,1,0
2026-07-04 13:20:44.842813,61.36,NY,19,48.33,0,8.84,1,0
2026-07-05 07:14:18.904386,62.3,NY,9,50.3,0,17.89,1,0
2026-07-05 09:51:25.637749,48.06,NY,14,51.84,1,2.62,1,0
2026-07-05 14:28:30.999111,57.67,NY,17,51.33,1,4.62,1,0
2026-07-06 08:56:59.145646,35.74,NY,8,52.77,0,18.47,1,0
2026-07-06 22:07:36.529578,54.27,NY,20,50.25,0,13.18,1,0
2026-07-07 04:43:48.496999,58.09,NY,17,50.28,1,6.6,1,0
2026-07-07 23:04:13.745016,36.96,NY,21,50.86,0,18.34,1,0
2026-07-08 13:50:36.761804,37.88,NY,11,51.51,0,14.77,1,0
2026-07-09 02:50:50.842272,51.38,NY,18,50.6,0,13.0,1,0
2026-07-09 04:46:08.523318,54.81,NY,19,50.37,1,1.92,1,0
2026-07-09 09:41:11.818135,53.84,FL,22,49.72,2,4.92,0,0
2026-07-09 16:52:24.520200,61.04,IL,9,48.87,0,7.19,0,0
2026-07-10 11:48:29.455213,55.88,NY,22,50.17,0,18.93,1,0
2026-07-10 20:13:35.652792,50.46,NY,8,49.99,0,8.42,1,0
2026-07-11 07:23:38.073006,60.52,NY,10,51.46,0,11.17,1,0
2026-07-12 05:16:21.485264,51.45,NY,18,52.09,0,21.88,1,0
2026-07-12 05:59:45.310524,51.89,NY,16,51.42,1,0.72,1,0
2026-07-13 00:37:01.843055,34.73,FL,8,52.92,0,18.62,0,0
2026-07-13 12:37:01.942770,72.42,NY,21,52.6,0,12.0,1,0
2026-07-14 03:28:28.143489,44.35,NY,10,54.7,0,14.86,1,0
2026-07-14 14:01:15.181932,336.49,FL,6,53.66,0,10.55,0,1
2026-07-15 12:35:05.511800,53.2,NY,10,81.92,0,22.56,1,0
2026-07-15 22:05:07.060394,43.6,NY,11,81.14,0,9.5,1,0
2026-07-16 19:59:35.092031,43.29,NY,17,79.91,0,21.91,1,0
2026-07-17 07:53:17.964167,61.42,FL,20,79.19,0,11.9,0,0
2026-07-18 00:25:28.747853,39.32,NY,22,79.28,0,16.54,1,0
2026-07-18 09:43:33.140974,45.42,NY,21,78.07,0,9.3,1,0
2026-07-18 12:12:25.837881,39.96,NY,18,77.42,1,2.48,1,0
2026-07-19 01:42:15.033128,55.21,NY,10,77.95,0,13.5,1,0
2026-07-19 20:30:59.129589,35.72,NY,20,76.23,0,18.81,1,0
2026-07-20 16:54:46.591945,66.77,CA,18,75.36,0,20.4,0,0
2026-07-21 00:03:52.441305,54.41,NY,22,48.39,0,7.15,1,0
2026-07-21 00:56:29.711747,45.76,NY,9,48.51,1,0.88,1,0
2026-07-21 18:27:37.306020,42.54,NY,12,48.73,0,17.52,1,0
2026-07-22 02:10:48.376590,50.27,NY,18,48.65,0,7.72,1,0
2026-07-22 16:32:15.533448,39.25,NY,8,47.54,0,14.36,1,0
2026-07-23 01:39:45.360691,63.01,NY,11,47.53,0,9.12,1,0
2026-07-23 06:58:09.384215,37.85,NY,21,49.29,1,5.31,1,0
2026-07-23 10:15:56.234818,63.06,NY,10,49.08,1,3.3,1,0
2026-07-23 18:36:16.859740,69.0,NY,9,49.86,0,8.34,1,0
2026-07-24 02:50:49.251462,331.48,TX,6,53.19,0,8.24,0,1
2026-07-25 01:10:32.980665,46.46,NY,21,79.66,0,22.33,1,0
2026-07-25 13:42:54.055746,45.31,NY,10,78.87,0,12.54,1,0
2026-07-26 00:55:38.899121,45.11,NY,9,78.82,0,11.21,1,0
2026-07-26 22:57:02.623300,48.86,NY,22,79.08,0,22.02,1,0
2026-07-27 07:51:21.767287,51.98,NY,17,78.94,0,8.91,1,0
2026-07-28 00:21:12.000876,44.2,NY,14,80.21,0,16.5,1,0
2026-07-28 20:13:41.486239,42.09,NY,8,78.33,0,19.87,1,0
2026-07-29 14:06:37.750378,40.37,IL,21,78.76,0,17.88,0,0
2026-07-30 09:47:54.554138,29.57,NY,20,76.49,0,19.69,1,0
2026-07-31 03:45:10.375339,47.43,NY,10,72.54,0,17.95,1,0
2026-08-01 00:47:42.647647,51.63,NY,10,44.14,0,21.04,1,0
2026-08-01 23:28:10.515005,53.81,NY,9,44.66,0,22.67,1,0
2026-08-02 18:26:59.286566,57.6,NY,19,45.5,0,18.98,1,0
2026-08-03 01:40:10.931837,57.15,NY,8,46.75,0,7.22,1,0
2026-08-03 15:45:58.587541,64.75,NY,13,47.58,0,14.1,1,0
2026-08-03 21:36:35.552706,33.63,FL,14,48.86,1,5.84,0,0
2026-08-04 12:12:53.050314,47.43,FL,15,47.8,0,14.6,0,0
2026-08-04 22:46:04.242585,50.7,NY,13,48.34,0,10.55,1,0
2026-08-05 13:01:02.491199,58.71,CA,16,49.37,0,14.25,0,0
2026-08-05 13:47:32.675723,61.85,NY,18,52.28,1,0.78,1,0
2026-08-05 17:10:04.425543,42.34,NY,15,53.73,2,3.38,1,0
2026-08-05 23:56:38.424794,56.21,NY,9,52.8,1,6.78,1,0
2026-08-06 15:31:34.045397,50.41,NY,9,53.04,0,15.58,1,0
2026-08-07 14:50:30.689509,47.03,NY,16,52.32,0,23.32,1,0
2026-08-08 11:13:47.232060,49.65,NY,16,51.31,0,20.39,1,0
2026-08-09 03:30:50.733434,58.86,NY,16,49.8,0,16.28,1,0
2026-08-09 13:00:58.488848,68.29,NY,10,52.32,0,9.5,1,0
2026-08-09 22:47:36.512833,67.66,NY,20,54.4,0,9.78,1,0
2026-08-10 16:41:24.975695,38.96,NY,16,56.1,0,17.9,1,0
2026-08-11 04:45:53.386724,59.46,NY,16,54.13,0,12.07,1,0
2026-08-11 14:28:19.334392,53.01,NY,19,53.89,0,9.71,1,0
2026-08-11 19:26:41.454826,51.93,NY,22,54.95,1,4.97,1,0
2026-08-12 16:30:58.057533,52.14,NY,12,54.53,0,21.07,1,0
2026-08-12 21:51:24.628825,43.14,NY,17,54.7,1,5.34,1,0
2026-08-13 19:39:28.588401,52.14,NY,13,54.31,0,21.8,1,0
